time,nodes_registered,avg_join_time,tx_sent,tx_dropped,plr,rx_delivered
0.000,1,0.000000,0,0,0.000000e+00,0
0.000,1,0.000000,0,0,0.000000e+00,0
0.000,1,0.000000,0,0,0.000000e+00,0
0.000,2,109.131899,1,0,0.000000e+00,0
0.000,4,131.001415,34,0,0.000000e+00,8
0.000,5,145.437477,87,0,0.000000e+00,14
0.000,5,145.437477,160,0,0.000000e+00,34
0.000,5,145.437477,224,0,0.000000e+00,51
0.000,5,145.437477,296,0,0.000000e+00,65
0.000,5,145.437477,361,0,0.000000e+00,82
0.000,5,145.437477,443,0,0.000000e+00,89
0.000,5,145.437477,511,0,0.000000e+00,101
0.000,5,145.437477,576,0,0.000000e+00,120
0.000,5,145.437477,645,0,0.000000e+00,131
0.000,5,145.437477,716,0,0.000000e+00,145
0.000,5,145.437477,783,0,0.000000e+00,164
0.000,5,145.437477,850,0,0.000000e+00,178
0.000,5,145.437477,914,0,0.000000e+00,196
0.000,5,145.437477,984,0,0.000000e+00,209
0.000,5,145.437477,1055,0,0.000000e+00,224
0.000,5,145.437477,1128,0,0.000000e+00,240
0.000,5,145.437477,1198,0,0.000000e+00,254
0.000,5,145.437477,1264,0,0.000000e+00,269
0.000,5,145.437477,1332,0,0.000000e+00,283
0.000,5,145.437477,1405,0,0.000000e+00,295
0.000,5,145.437477,1474,0,0.000000e+00,309
0.000,5,145.437477,1542,0,0.000000e+00,326
0.000,5,145.437477,1613,0,0.000000e+00,341
0.000,5,145.437477,1690,0,0.000000e+00,350
0.000,5,145.437477,1754,0,0.000000e+00,367
0.000,5,145.437477,1822,0,0.000000e+00,380
0.000,5,145.437477,1891,0,0.000000e+00,391
0.000,5,145.437477,1962,0,0.000000e+00,405
0.000,5,145.437477,2034,0,0.000000e+00,424
0.000,5,145.437477,2101,0,0.000000e+00,440
0.000,5,145.437477,2173,0,0.000000e+00,451
0.000,5,145.437477,2243,0,0.000000e+00,466
0.000,5,145.437477,2305,0,0.000000e+00,484
0.000,5,145.437477,2377,0,0.000000e+00,496
0.000,5,145.437477,2450,0,0.000000e+00,508
0.000,5,145.437477,2527,0,0.000000e+00,520
0.000,5,145.437477,2596,0,0.000000e+00,531
0.000,5,145.437477,2673,0,0.000000e+00,541
0.000,5,145.437477,2744,0,0.000000e+00,553
0.000,5,145.437477,2815,0,0.000000e+00,567
0.000,5,145.437477,2889,0,0.000000e+00,578
0.000,5,145.437477,2956,0,0.000000e+00,594
0.000,5,145.437477,3024,0,0.000000e+00,607
0.000,5,145.437477,3086,0,0.000000e+00,626
0.000,5,145.437477,3154,0,0.000000e+00,640
0.000,5,145.437477,3223,0,0.000000e+00,657
0.000,5,145.437477,3294,0,0.000000e+00,668
0.000,5,145.437477,3366,0,0.000000e+00,679
0.000,5,145.437477,3430,0,0.000000e+00,695
0.000,5,145.437477,3502,0,0.000000e+00,709
0.000,5,145.437477,3575,0,0.000000e+00,723
0.000,5,145.437477,3641,0,0.000000e+00,739
0.000,5,145.437477,3714,0,0.000000e+00,749
0.000,5,145.437477,3783,0,0.000000e+00,767
0.000,5,145.437477,3850,0,0.000000e+00,786
0.000,5,145.437477,3917,0,0.000000e+00,804
0.000,5,145.437477,3987,0,0.000000e+00,812
0.000,5,145.437477,4054,0,0.000000e+00,830
0.000,5,145.437477,4120,0,0.000000e+00,848
0.000,5,145.437477,4190,0,0.000000e+00,860
0.000,5,145.437477,4257,0,0.000000e+00,877
0.000,5,145.437477,4333,0,0.000000e+00,890
0.000,5,145.437477,4398,0,0.000000e+00,910
0.000,5,145.437477,4466,0,0.000000e+00,924
0.000,5,145.437477,4536,0,0.000000e+00,940
0.000,5,145.437477,4612,0,0.000000e+00,955
0.000,5,145.437477,4677,0,0.000000e+00,970
0.000,5,145.437477,4745,0,0.000000e+00,984
0.000,5,145.437477,4810,0,0.000000e+00,998
0.000,5,145.437477,4880,0,0.000000e+00,1013
0.000,5,145.437477,4951,0,0.000000e+00,1025
0.000,5,145.437477,5022,0,0.000000e+00,1036
0.000,5,145.437477,5087,0,0.000000e+00,1049
0.000,5,145.437477,5151,0,0.000000e+00,1066
0.000,5,145.437477,5220,0,0.000000e+00,1082
0.000,5,145.437477,5288,0,0.000000e+00,1096
0.000,5,145.437477,5359,0,0.000000e+00,1108
0.000,5,145.437477,5430,0,0.000000e+00,1121
0.000,5,145.437477,5504,0,0.000000e+00,1135
0.000,5,145.437477,5573,0,0.000000e+00,1151
0.000,5,145.437477,5639,0,0.000000e+00,1166
0.000,5,145.437477,5712,0,0.000000e+00,1182
0.000,5,145.437477,5777,0,0.000000e+00,1198
0.000,5,145.437477,5849,0,0.000000e+00,1212
0.000,5,145.437477,5922,0,0.000000e+00,1225
0.000,5,145.437477,5990,0,0.000000e+00,1241
0.000,5,145.437477,6054,0,0.000000e+00,1259
0.000,5,145.437477,6123,0,0.000000e+00,1271
0.000,5,145.437477,6192,0,0.000000e+00,1287
0.000,5,145.437477,6257,0,0.000000e+00,1304
0.000,5,145.437477,6326,0,0.000000e+00,1318
0.000,5,145.437477,6402,0,0.000000e+00,1329
0.000,5,145.437477,6475,0,0.000000e+00,1340
0.000,5,145.437477,6545,0,0.000000e+00,1354
0.000,5,145.437477,6624,0,0.000000e+00,1364
0.000,5,145.437477,6697,0,0.000000e+00,1378
0.000,5,145.437477,6767,0,0.000000e+00,1389
0.000,5,145.437477,6838,0,0.000000e+00,1405
0.000,5,145.437477,6908,0,0.000000e+00,1419
0.000,5,145.437477,6980,0,0.000000e+00,1435
0.000,5,145.437477,7056,0,0.000000e+00,1446
0.000,5,145.437477,7128,0,0.000000e+00,1459
0.000,5,145.437477,7196,0,0.000000e+00,1470
0.000,5,145.437477,7272,0,0.000000e+00,1481
0.000,5,145.437477,7336,0,0.000000e+00,1495
0.000,5,145.437477,7408,0,0.000000e+00,1510
0.000,5,145.437477,7482,0,0.000000e+00,1519
0.000,5,145.437477,7551,0,0.000000e+00,1533
0.000,5,145.437477,7614,0,0.000000e+00,1547
0.000,5,145.437477,7680,0,0.000000e+00,1567
0.000,5,145.437477,7750,0,0.000000e+00,1582
0.000,5,145.437477,7816,0,0.000000e+00,1596
0.000,5,145.437477,7883,0,0.000000e+00,1610
0.000,5,145.437477,7951,0,0.000000e+00,1626
0.000,5,145.437477,8025,0,0.000000e+00,1638
0.000,5,145.437477,8097,0,0.000000e+00,1651
0.000,5,145.437477,8161,0,0.000000e+00,1667
0.000,5,145.437477,8230,0,0.000000e+00,1679
0.000,5,145.437477,8293,0,0.000000e+00,1694
0.000,5,145.437477,8366,0,0.000000e+00,1707
0.000,5,145.437477,8440,0,0.000000e+00,1723
0.000,5,145.437477,8507,0,0.000000e+00,1738
0.000,5,145.437477,8578,0,0.000000e+00,1752
0.000,5,145.437477,8644,0,0.000000e+00,1767
0.000,5,145.437477,8716,0,0.000000e+00,1779
0.000,5,145.437477,8784,0,0.000000e+00,1793
0.000,5,145.437477,8852,0,0.000000e+00,1807
0.000,5,145.437477,8928,0,0.000000e+00,1821
0.000,5,145.437477,8999,0,0.000000e+00,1835
0.000,5,145.437477,9068,0,0.000000e+00,1847
0.000,5,145.437477,9139,0,0.000000e+00,1860
0.000,5,145.437477,9207,0,0.000000e+00,1878
0.000,5,145.437477,9274,0,0.000000e+00,1895
0.000,5,145.437477,9345,0,0.000000e+00,1907
0.000,5,145.437477,9416,0,0.000000e+00,1919
0.000,5,145.437477,9487,0,0.000000e+00,1931
0.000,5,145.437477,9558,0,0.000000e+00,1944
0.000,5,145.437477,9631,0,0.000000e+00,1958
0.000,5,145.437477,9693,0,0.000000e+00,1972
0.000,5,145.437477,9767,0,0.000000e+00,1985
0.000,5,145.437477,9836,0,0.000000e+00,2000
0.000,5,145.437477,9899,0,0.000000e+00,2018
0.000,5,145.437477,9974,0,0.000000e+00,2029
0.000,5,145.437477,10042,0,0.000000e+00,2041
0.000,5,145.437477,10116,0,0.000000e+00,2054
0.000,5,145.437477,10183,0,0.000000e+00,2068
0.000,5,145.437477,10258,0,0.000000e+00,2080
0.000,5,145.437477,10326,0,0.000000e+00,2094
0.000,5,145.437477,10390,0,0.000000e+00,2112
0.000,5,145.437477,10458,0,0.000000e+00,2124
0.000,5,145.437477,10527,0,0.000000e+00,2137
0.000,5,145.437477,10595,0,0.000000e+00,2156
0.000,5,145.437477,10667,0,0.000000e+00,2169
0.000,5,145.437477,10737,0,0.000000e+00,2184
0.000,5,145.437477,10806,0,0.000000e+00,2201
0.000,5,145.437477,10873,0,0.000000e+00,2216
0.000,5,145.437477,10939,0,0.000000e+00,2234
0.000,5,145.437477,11013,0,0.000000e+00,2247
0.000,5,145.437477,11086,0,0.000000e+00,2261
0.000,5,145.437477,11156,0,0.000000e+00,2278
0.000,5,145.437477,11221,0,0.000000e+00,2295
0.000,5,145.437477,11245,0,0.000000e+00,2299
0.000,1,145.437477,0,0,0.000000e+00,0
0.000,3,114.303651,6,0,0.000000e+00,0
0.000,4,111.039929,42,0,0.000000e+00,3
0.000,4,111.039929,121,0,0.000000e+00,18
0.000,4,111.039929,201,0,0.000000e+00,23
0.000,6,126.874356,269,0,0.000000e+00,32
0.000,7,135.514261,367,0,0.000000e+00,45
0.000,7,135.514261,488,0,0.000000e+00,65
0.000,7,135.514261,610,0,0.000000e+00,83
0.000,7,135.514261,728,0,0.000000e+00,107
0.000,7,135.514261,845,0,0.000000e+00,131
0.000,7,135.514261,967,0,0.000000e+00,151
0.000,7,135.514261,1081,0,0.000000e+00,176
0.000,7,135.514261,1199,0,0.000000e+00,197
0.000,7,135.514261,1324,0,0.000000e+00,213
0.000,7,135.514261,1444,0,0.000000e+00,233
0.000,7,135.514261,1556,0,0.000000e+00,257
0.000,7,135.514261,1683,0,0.000000e+00,278
0.000,7,135.514261,1801,0,0.000000e+00,298
0.000,7,135.514261,1916,0,0.000000e+00,319
0.000,7,135.514261,2030,0,0.000000e+00,338
0.000,7,135.514261,2144,0,0.000000e+00,361
0.000,7,135.514261,2257,0,0.000000e+00,386
0.000,7,135.514261,2373,0,0.000000e+00,413
0.000,7,135.514261,2496,0,0.000000e+00,433
0.000,7,135.514261,2624,0,0.000000e+00,446
0.000,7,135.514261,2737,0,0.000000e+00,468
0.000,7,135.514261,2851,0,0.000000e+00,491
0.000,7,135.514261,2971,0,0.000000e+00,515
0.000,7,135.514261,3099,0,0.000000e+00,531
0.000,7,135.514261,3212,0,0.000000e+00,554
0.000,7,135.514261,3339,0,0.000000e+00,570
0.000,7,135.514261,3460,0,0.000000e+00,589
0.000,3,118.284756,9,0,0.000000e+00,2
0.000,5,109.242353,78,0,0.000000e+00,15
0.000,7,106.954506,207,0,0.000000e+00,30
0.000,7,106.954506,393,0,0.000000e+00,56
0.000,7,106.954506,571,0,0.000000e+00,89
0.000,8,111.748929,760,0,0.000000e+00,119
0.000,8,111.748929,968,0,0.000000e+00,150
0.000,8,111.748929,1142,0,0.000000e+00,181
0.000,8,111.748929,1335,0,0.000000e+00,212
0.000,8,111.748929,1519,0,0.000000e+00,248
0.000,8,111.748929,1706,0,0.000000e+00,283
0.000,8,111.748929,1909,0,0.000000e+00,313
0.000,8,111.748929,2105,0,0.000000e+00,343
0.000,8,111.748929,2285,0,0.000000e+00,392
0.000,8,111.748929,2491,0,0.000000e+00,419
0.000,8,111.748929,2683,0,0.000000e+00,452
0.000,8,111.748929,2868,0,0.000000e+00,479
0.000,8,111.748929,3058,0,0.000000e+00,513
0.000,8,111.748929,3240,0,0.000000e+00,543
0.000,8,111.748929,3452,0,0.000000e+00,577
0.000,8,111.748929,3635,0,0.000000e+00,613
0.000,8,111.748929,3810,0,0.000000e+00,655
0.000,8,111.748929,3995,0,0.000000e+00,697
0.000,8,111.748929,4160,0,0.000000e+00,722
0.000,1,111.748929,0,0,0.000000e+00,0
0.000,1,111.748929,0,0,0.000000e+00,0
0.000,3,110.269011,3,0,0.000000e+00,1
0.000,7,112.774904,46,0,0.000000e+00,5
0.000,15,122.320467,141,0,0.000000e+00,17
0.000,16,124.021749,319,0,0.000000e+00,48
0.000,29,148.417587,570,0,0.000000e+00,80
0.000,43,169.826413,985,0,0.000000e+00,149
0.000,64,196.121726,1622,0,0.000000e+00,286
0.000,80,213.027757,2419,0,0.000000e+00,448
0.000,91,224.410687,3292,0,0.000000e+00,638
0.000,93,226.856334,4213,0,0.000000e+00,841
0.000,93,226.856334,5129,0,0.000000e+00,1030
0.000,93,226.856334,6036,0,0.000000e+00,1238
0.000,93,226.856334,6967,0,0.000000e+00,1445
0.000,93,226.856334,7885,0,0.000000e+00,1639
0.000,93,226.856334,8148,0,0.000000e+00,1703
0.000,1,226.856334,0,0,0.000000e+00,0
0.000,2,225.404429,0,0,0.000000e+00,0
0.000,2,225.404429,3,0,0.000000e+00,0
0.000,5,222.586123,32,0,0.000000e+00,6
0.000,8,220.701893,129,0,0.000000e+00,27
0.000,11,219.509171,266,0,0.000000e+00,47
0.000,33,217.732587,496,0,0.000000e+00,80
0.000,61,221.263810,950,0,0.000000e+00,181
0.000,83,226.369359,1811,0,0.000000e+00,346
0.000,95,230.321836,2810,2,7.117438e-04,555
0.000,98,231.557266,3854,2,5.189414e-04,783
0.000,98,231.557266,4880,2,4.098361e-04,1016
0.000,98,231.557266,5946,2,3.363606e-04,1263
0.000,98,231.557266,5978,2,3.345601e-04,1271
0.000,2,230.563392,1,0,0.000000e+00,0
0.000,2,230.563392,5,0,0.000000e+00,1
0.000,3,229.835187,37,0,0.000000e+00,17
0.000,3,229.835187,86,0,0.000000e+00,32
0.000,3,229.835187,130,0,0.000000e+00,53
0.000,3,229.835187,167,0,0.000000e+00,81
0.000,4,229.667042,202,0,0.000000e+00,114
0.000,4,229.667042,238,0,0.000000e+00,150
0.000,4,229.667042,274,0,0.000000e+00,186
0.000,4,229.667042,309,0,0.000000e+00,221
0.000,4,229.667042,345,0,0.000000e+00,257
0.000,4,229.667042,381,0,0.000000e+00,293
0.000,4,229.667042,417,0,0.000000e+00,329
0.000,4,229.667042,452,0,0.000000e+00,364
0.000,4,229.667042,488,0,0.000000e+00,400
0.000,4,229.667042,524,0,0.000000e+00,436
0.000,1,229.667042,0,0,0.000000e+00,0
0.000,4,227.072612,54,0,0.000000e+00,12
0.000,4,227.072612,120,0,0.000000e+00,31
0.000,4,227.072612,191,0,0.000000e+00,51
0.000,4,227.072612,263,0,0.000000e+00,70
0.000,4,227.072612,335,0,0.000000e+00,88
0.000,4,227.072612,402,0,0.000000e+00,108
0.000,4,227.072612,474,0,0.000000e+00,124
0.000,4,227.072612,546,0,0.000000e+00,141
0.000,4,227.072612,616,0,0.000000e+00,160
0.000,4,227.072612,693,0,0.000000e+00,173
0.000,4,227.072612,764,0,0.000000e+00,189
0.000,4,227.072612,790,0,0.000000e+00,194
0.000,1,227.072612,0,0,0.000000e+00,0
0.000,2,226.287608,5,0,0.000000e+00,0
0.000,7,223.174238,37,0,0.000000e+00,10
0.000,8,222.626656,130,0,0.000000e+00,35
0.000,11,221.762205,222,0,0.000000e+00,49
0.000,20,220.158190,390,0,0.000000e+00,71
0.000,45,218.763242,788,0,0.000000e+00,137
0.000,72,220.269236,1454,0,0.000000e+00,271
0.000,92,223.531729,2282,0,0.000000e+00,450
0.000,98,224.965547,3178,0,0.000000e+00,620
0.000,100,225.575889,4109,0,0.000000e+00,823
0.000,100,225.575889,5039,0,0.000000e+00,1004
0.000,100,225.575889,5238,0,0.000000e+00,1044
0.000,1,225.575889,0,0,0.000000e+00,0
0.000,1,225.575889,0,0,0.000000e+00,0
0.000,1,225.575889,0,0,0.000000e+00,0
0.000,1,225.575889,0,0,0.000000e+00,0
0.000,1,225.575889,0,0,0.000000e+00,0
0.000,12,223.873294,80,0,0.000000e+00,5
0.000,19,223.558213,282,0,0.000000e+00,41
0.000,35,224.061021,722,0,0.000000e+00,136
0.000,58,226.781565,1352,0,0.000000e+00,249
0.000,81,230.875730,2141,0,0.000000e+00,409
0.000,96,234.332520,3003,0,0.000000e+00,589
0.000,100,235.512531,3910,0,0.000000e+00,771
0.000,100,235.512531,4847,0,0.000000e+00,978
0.000,1,235.512531,0,0,0.000000e+00,0
0.000,2,235.057739,2,0,0.000000e+00,0
0.000,4,234.270440,28,0,0.000000e+00,3
0.000,5,233.953921,93,0,0.000000e+00,22
0.000,11,232.635557,289,0,0.000000e+00,58
0.000,20,231.497932,532,0,0.000000e+00,107
0.000,39,230.633736,874,0,0.000000e+00,162
0.000,66,230.825148,1524,0,0.000000e+00,289
0.000,88,232.297170,2397,0,0.000000e+00,481
0.000,96,233.214029,3343,0,0.000000e+00,702
0.000,100,233.897422,4297,0,0.000000e+00,934
0.000,100,233.897422,5279,0,0.000000e+00,1160
0.000,100,233.897422,6267,0,0.000000e+00,1401
0.000,100,233.897422,7215,0,0.000000e+00,1606
0.000,100,233.897422,8165,1,1.224740e-04,1852
0.000,100,233.897422,9142,1,1.093853e-04,2059
0.000,100,233.897422,10121,1,9.880447e-05,2262
0.000,100,233.897422,11085,1,9.021200e-05,2479
0.000,100,233.897422,12042,2,1.660854e-04,2709
0.000,100,233.897422,12985,2,1.540239e-04,2955
0.000,100,233.897422,13887,2,1.440196e-04,3161
0.000,1,233.897422,0,0,0.000000e+00,0
0.000,2,233.540924,35,0,0.000000e+00,3
0.000,4,233.009773,88,0,0.000000e+00,15
0.000,7,232.347253,185,0,0.000000e+00,34
0.000,8,232.180108,325,0,0.000000e+00,74
0.000,8,232.180108,474,0,0.000000e+00,124
0.000,8,232.180108,623,0,0.000000e+00,170
0.000,8,232.180108,782,0,0.000000e+00,205
0.000,8,232.180108,941,0,0.000000e+00,241
0.000,8,232.180108,1096,0,0.000000e+00,271
0.000,8,232.180108,1257,0,0.000000e+00,312
0.000,8,232.180108,1406,0,0.000000e+00,360
0.000,8,232.180108,1562,0,0.000000e+00,406
0.000,8,232.180108,1718,0,0.000000e+00,447
0.000,8,232.180108,1872,0,0.000000e+00,488
0.000,8,232.180108,2037,0,0.000000e+00,527
0.000,8,232.180108,2194,0,0.000000e+00,577
0.000,8,232.180108,2344,0,0.000000e+00,617
0.000,8,232.180108,2503,0,0.000000e+00,661
0.000,8,232.180108,2659,0,0.000000e+00,699
0.000,8,232.180108,2811,0,0.000000e+00,743
0.000,8,232.180108,2971,0,0.000000e+00,783
0.000,8,232.180108,3120,0,0.000000e+00,824
0.000,8,232.180108,3273,0,0.000000e+00,868
0.000,8,232.180108,3429,0,0.000000e+00,910
0.000,8,232.180108,3591,1,2.784740e-04,947
0.000,8,232.180108,3739,1,2.674512e-04,995
0.000,8,232.180108,3896,1,2.566735e-04,1039
0.000,8,232.180108,4045,1,2.472188e-04,1082
0.000,8,232.180108,4207,1,2.376991e-04,1124
0.000,8,232.180108,4365,1,2.290951e-04,1166
0.000,8,232.180108,4521,1,2.211900e-04,1214
0.000,8,232.180108,4688,1,2.133106e-04,1244
0.000,8,232.180108,4834,1,2.068680e-04,1283
0.000,8,232.180108,4982,1,2.007226e-04,1330
0.000,8,232.180108,5145,1,1.943635e-04,1365
0.000,8,232.180108,5304,1,1.885370e-04,1407
0.000,8,232.180108,5450,1,1.834862e-04,1457
0.000,8,232.180108,5605,1,1.784121e-04,1498
0.000,8,232.180108,5764,1,1.734906e-04,1538
0.000,8,232.180108,5919,1,1.689475e-04,1577
0.000,8,232.180108,6070,1,1.647446e-04,1623
0.000,8,232.180108,6226,1,1.606168e-04,1673
0.000,8,232.180108,6378,1,1.567890e-04,1714
0.000,8,232.180108,6541,1,1.528818e-04,1755
0.000,8,232.180108,6701,1,1.492315e-04,1798
0.000,8,232.180108,6851,1,1.459641e-04,1844
0.000,8,232.180108,7012,1,1.426127e-04,1892
0.000,8,232.180108,7165,1,1.395673e-04,1939
0.000,8,232.180108,7319,1,1.366307e-04,1980
0.000,8,232.180108,7471,1,1.338509e-04,2025
0.000,8,232.180108,7633,1,1.310101e-04,2068
0.000,8,232.180108,7800,1,1.282051e-04,2108
0.000,8,232.180108,7961,1,1.256124e-04,2154
0.000,8,232.180108,8120,1,1.231527e-04,2193
0.000,8,232.180108,8275,1,1.208459e-04,2238
0.000,8,232.180108,8432,1,1.185958e-04,2282
0.000,8,232.180108,8591,1,1.164009e-04,2326
0.000,8,232.180108,8749,1,1.142988e-04,2372
0.000,8,232.180108,8901,1,1.123469e-04,2416
0.000,8,232.180108,9073,1,1.102171e-04,2455
0.000,8,232.180108,9230,1,1.083424e-04,2491
0.000,8,232.180108,9384,1,1.065644e-04,2532
0.000,8,232.180108,9542,1,1.047998e-04,2578
0.000,8,232.180108,9689,1,1.032098e-04,2624
0.000,8,232.180108,9850,1,1.015228e-04,2669
0.000,8,232.180108,10012,1,9.988014e-05,2709
0.000,8,232.180108,10154,1,9.848336e-05,2753
0.000,8,232.180108,10315,1,9.694619e-05,2793
0.000,8,232.180108,10475,1,9.546539e-05,2831
0.000,8,232.180108,10628,1,9.409108e-05,2870
0.000,8,232.180108,10785,1,9.272137e-05,2915
0.000,8,232.180108,10936,1,9.144111e-05,2961
0.000,8,232.180108,11091,1,9.016320e-05,3008
0.000,8,232.180108,11251,1,8.888099e-05,3048
0.000,8,232.180108,11406,1,8.767315e-05,3091
0.000,8,232.180108,11558,1,8.652016e-05,3129
0.000,8,232.180108,11719,1,8.533151e-05,3170
0.000,8,232.180108,11867,1,8.426730e-05,3215
0.000,8,232.180108,12023,1,8.317392e-05,3248
0.000,8,232.180108,12184,1,8.207485e-05,3296
0.000,8,232.180108,12331,1,8.109642e-05,3339
0.000,8,232.180108,12475,1,8.016032e-05,3386
0.000,8,232.180108,12622,1,7.922675e-05,3423
0.000,8,232.180108,12770,1,7.830854e-05,3463
0.000,8,232.180108,12933,1,7.732158e-05,3502
0.000,8,232.180108,13095,1,7.636502e-05,3535
0.000,8,232.180108,13249,1,7.547739e-05,3575
0.000,8,232.180108,13403,1,7.461016e-05,3613
0.000,8,232.180108,13557,1,7.376263e-05,3655
0.000,8,232.180108,13707,1,7.295542e-05,3696
0.000,8,232.180108,13856,2,1.443418e-04,3732
0.000,8,232.180108,14002,2,1.428367e-04,3778
0.000,8,232.180108,14154,2,1.413028e-04,3820
0.000,8,232.180108,14305,2,1.398113e-04,3861
0.000,8,232.180108,14467,2,1.382457e-04,3907
0.000,8,232.180108,14619,2,1.368083e-04,3951
0.000,8,232.180108,14786,2,1.352631e-04,3990
0.000,8,232.180108,14942,2,1.338509e-04,4029
0.000,8,232.180108,15099,2,1.324591e-04,4072
0.000,8,232.180108,15254,2,1.311132e-04,4118
0.000,8,232.180108,15420,2,1.297017e-04,4161
0.000,8,232.180108,15581,3,1.925422e-04,4205
0.000,8,232.180108,15743,3,1.905609e-04,4248
0.000,8,232.180108,15894,3,1.887505e-04,4297
0.000,8,232.180108,16053,3,1.868810e-04,4338
0.000,8,232.180108,16207,3,1.851052e-04,4386
0.000,8,232.180108,16362,3,1.833517e-04,4428
0.000,8,232.180108,16516,3,1.816420e-04,4466
0.000,8,232.180108,16673,3,1.799316e-04,4513
0.000,8,232.180108,16822,3,1.783379e-04,4560
0.000,8,232.180108,16978,3,1.766993e-04,4607
0.000,8,232.180108,17128,3,1.751518e-04,4645
0.000,8,232.180108,17293,3,1.734806e-04,4686
0.000,8,232.180108,17457,3,1.718508e-04,4727
0.000,8,232.180108,17616,3,1.702997e-04,4764
0.000,8,232.180108,17773,3,1.687954e-04,4805
0.000,8,232.180108,17922,3,1.673920e-04,4853
0.000,8,232.180108,18077,3,1.659567e-04,4892
0.000,8,232.180108,18238,3,1.644917e-04,4928
0.000,8,232.180108,18390,3,1.631321e-04,4977
0.000,8,232.180108,18555,3,1.616815e-04,5015
0.000,8,232.180108,18720,3,1.602564e-04,5052
0.000,8,232.180108,18870,3,1.589825e-04,5092
0.000,8,232.180108,19029,3,1.576541e-04,5135
0.000,8,232.180108,19185,3,1.563722e-04,5183
0.000,8,232.180108,19335,3,1.551590e-04,5228
0.000,8,232.180108,19503,3,1.538225e-04,5260
0.000,8,232.180108,19654,3,1.526407e-04,5308
0.000,8,232.180108,19803,3,1.514922e-04,5348
0.000,8,232.180108,19959,3,1.503081e-04,5390
0.000,8,232.180108,20116,3,1.491350e-04,5431
0.000,8,232.180108,20268,3,1.480166e-04,5473
0.000,8,232.180108,20420,3,1.469148e-04,5512
0.000,8,232.180108,20579,3,1.457797e-04,5553
0.000,8,232.180108,20736,3,1.446759e-04,5604
0.000,8,232.180108,20898,3,1.435544e-04,5640
0.000,8,232.180108,21052,3,1.425043e-04,5690
0.000,8,232.180108,21197,3,1.415295e-04,5737
0.000,8,232.180108,21353,3,1.404955e-04,5780
0.000,8,232.180108,21502,3,1.395219e-04,5822
0.000,8,232.180108,21658,3,1.385169e-04,5856
0.000,8,232.180108,21815,3,1.375201e-04,5907
0.000,8,232.180108,21973,3,1.365312e-04,5952
0.000,8,232.180108,22133,3,1.355442e-04,5995
0.000,8,232.180108,22284,3,1.346257e-04,6030
0.000,8,232.180108,22434,3,1.337256e-04,6083
0.000,8,232.180108,22594,3,1.327786e-04,6129
0.000,8,232.180108,22745,3,1.318971e-04,6171
0.000,8,232.180108,22902,3,1.309929e-04,6210
0.000,8,232.180108,23055,3,1.301236e-04,6255
0.000,8,232.180108,23209,3,1.292602e-04,6293
0.000,8,232.180108,23359,3,1.284302e-04,6332
0.000,8,232.180108,23511,3,1.275998e-04,6376
0.000,8,232.180108,23666,3,1.267641e-04,6415
0.000,8,232.180108,23825,3,1.259182e-04,6459
0.000,8,232.180108,23981,3,1.250990e-04,6505
0.000,8,232.180108,24139,3,1.242802e-04,6546
0.000,8,232.180108,24294,3,1.234873e-04,6588
0.000,8,232.180108,24450,3,1.226994e-04,6633
0.000,8,232.180108,24610,3,1.219017e-04,6675
0.000,8,232.180108,24771,3,1.211094e-04,6718
0.000,8,232.180108,24934,3,1.203176e-04,6757
0.000,8,232.180108,25097,3,1.195362e-04,6797
0.000,8,232.180108,25254,3,1.187931e-04,6839
0.000,8,232.180108,25414,3,1.180452e-04,6875
0.000,8,232.180108,25457,3,1.178458e-04,6887
0.000,1,232.180108,0,0,0.000000e+00,0
0.000,3,231.487985,31,0,0.000000e+00,4
0.000,4,231.203778,103,0,0.000000e+00,24
0.000,6,230.753803,245,0,0.000000e+00,68
0.000,7,230.616475,411,0,0.000000e+00,106
0.000,8,230.517914,592,0,0.000000e+00,147
0.000,9,230.462804,761,0,0.000000e+00,193
0.000,9,230.462804,942,0,0.000000e+00,245
0.000,9,230.462804,1132,0,0.000000e+00,290
0.000,9,230.462804,1311,0,0.000000e+00,338
0.000,9,230.462804,1498,0,0.000000e+00,388
0.000,9,230.462804,1675,0,0.000000e+00,434
0.000,9,230.462804,1861,0,0.000000e+00,477
0.000,9,230.462804,2040,0,0.000000e+00,529
0.000,9,230.462804,2223,0,0.000000e+00,581
0.000,9,230.462804,2423,0,0.000000e+00,625
0.000,9,230.462804,2601,0,0.000000e+00,674
0.000,9,230.462804,2767,0,0.000000e+00,722
0.000,9,230.462804,2952,0,0.000000e+00,768
0.000,9,230.462804,3144,0,0.000000e+00,812
0.000,9,230.462804,3316,0,0.000000e+00,864
0.000,9,230.462804,3500,0,0.000000e+00,912
0.000,9,230.462804,3677,0,0.000000e+00,962
0.000,9,230.462804,3860,0,0.000000e+00,1012
0.000,9,230.462804,4028,0,0.000000e+00,1063
0.000,9,230.462804,4205,0,0.000000e+00,1110
0.000,9,230.462804,4384,0,0.000000e+00,1157
0.000,9,230.462804,4563,0,0.000000e+00,1208
0.000,9,230.462804,4740,0,0.000000e+00,1262
0.000,9,230.462804,4914,0,0.000000e+00,1311
0.000,9,230.462804,5099,0,0.000000e+00,1359
0.000,9,230.462804,5276,0,0.000000e+00,1403
0.000,9,230.462804,5452,0,0.000000e+00,1453
